id,name,GN,OS,PE,SV,n,Tax,RepID
UniRef100_A0A168MR74/72-555,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus antarcticus TaxID=253703,A0A168MR74_9BACL
UniRef100_UPI000C9EFD11/35-507,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI000C9EFD11
UniRef100_UPI0005E96A84/35-510,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI0005E96A84
UniRef100_UPI00096DDA7A/93-574,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00096DDA7A
UniRef100_UPI000D03EB42/34-518,[subseq from] spore germination protein,,,,,1,Bacillus paralicheniformis TaxID=1648923,UPI000D03EB42
UniRef100_UPI0009DEDB8D/27-508,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. FSL R5-0912 TaxID=1536771,UPI0009DEDB8D
UniRef100_A0A1M6E6B5/40-516,[subseq from] Spore germination protein KA,,,,,1,Desulfosporosinus lacus DSM 15449 TaxID=1121420,A0A1M6E6B5_9FIRM
UniRef100_UPI0001E8924F/32-510,[subseq from] spore germination protein,,,,,1,Bacillus sp. m3-13 TaxID=406124,UPI0001E8924F
UniRef100_UPI00057C2DD5/34-518,[subseq from] spore germination protein,,,,,1,Bacillus sp. MSP5.4 TaxID=1071069,UPI00057C2DD5
UniRef100_UPI000985F98A/30-512,[subseq from] spore germination protein,,,,,1,Paenibacillus ihbetae TaxID=1870820,UPI000985F98A
UniRef100_A0A1D7MK42/72-557,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus polymyxa TaxID=1406,A0A1D7MK42_PAEPO
UniRef100_UPI0005CF4DD0/2-484,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI0005CF4DD0
UniRef100_A0A1U9YPJ2/23-490,[subseq from] Spore germination protein,,,,,1,Paenibacillus larvae subsp. pulvifaciens TaxID=1477,A0A1U9YPJ2_9BACL
UniRef100_A0A1Q8GM60/34-518,[subseq from] Putative spore germination protein YndD,,,,,1,Bacillus paralicheniformis TaxID=1648923,A0A1Q8GM60_9BACI
UniRef100_A0A2L1TVG3/24-491,[subseq from] Spore germination protein KA,,,,,1,Paenibacillus larvae subsp. larvae TaxID=147375,A0A2L1TVG3_9BACL
UniRef100_UPI00096F0D40/74-551,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00096F0D40
UniRef100_A0A364K239/24-491,[subseq from] Spore germination protein,,,,,1,Thermoflavimicrobium sp. FBKL4.011 TaxID=2137476,A0A364K239_9BACL
UniRef100_A0A2C3D5F7/2-474,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A2C3D5F7_BACCE
UniRef100_UPI000BED0BA6/34-502,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000BED0BA6
UniRef100_UPI00123A5086/32-507,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. SYSU G01001 TaxID=2608683,UPI00123A5086
UniRef100_UPI0009BA4E11/33-502,[subseq from] spore germination protein,,,,,1,Cohnella sp. 6021052837 TaxID=1816691,UPI0009BA4E11
UniRef100_UPI000FD6F3D4/4-484,[subseq from] spore germination protein,,,,,1,Paenibacillus kobensis TaxID=59841,UPI000FD6F3D4
UniRef100_A0A2A7HA45/14-480,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A2A7HA45_BACCE
UniRef100_UPI000BEDF0A8/14-480,[subseq from] spore germination protein GerKA,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000BEDF0A8
UniRef100_A0A2C0GIC8/14-480,[subseq from] Spore germination protein,,,,,3,Bacillus TaxID=55087,A0A2C0GIC8_BACTU
UniRef100_UPI000BF79864/33-502,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000BF79864
UniRef100_UPI000BFB8297/14-480,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000BFB8297
UniRef100_UPI000B17D51D/16-484,[subseq from] spore germination protein,,,,,1,Paenibacillus phocaensis TaxID=1776378,UPI000B17D51D
UniRef100_UPI000F59C9E5/25-495,[subseq from] spore germination protein,,,,,1,Bacillus sp. SYSU K30001 TaxID=2486280,UPI000F59C9E5
UniRef100_UPI0009FB63B4/2-521,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. IHB B 3415 TaxID=867080,UPI0009FB63B4
UniRef100_A0A371VB92/34-502,[subseq from] Spore germination protein,,,,,2,unclassified Bacillus TaxID=185979,A0A371VB92_9BACI
UniRef100_UPI000BF3C76B/34-502,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000BF3C76B
UniRef100_UPI00124D24A7/26-502,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. SYSU G01003 TaxID=2608684,UPI00124D24A7
UniRef100_UPI001267D57B/2-460,[subseq from] spore germination protein,,,,,1,Bacillus sp. SB49 TaxID=1071080,UPI001267D57B
UniRef100_A0A316DAQ0/26-484,[subseq from] Spore germination protein KA,,,,,1,Tumebacillus permanentifrigoris TaxID=378543,A0A316DAQ0_9BACL
UniRef100_UPI0009E7D2E7/27-493,[subseq from] spore germination protein,,,,,1,Bacillus sp. FJAT-28004 TaxID=1679165,UPI0009E7D2E7
UniRef100_UPI000472C623/72-550,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. 1-49 TaxID=1155954,UPI000472C623
UniRef100_UPI0011AB7F2A/34-518,[subseq from] spore germination protein,,,,,1,Bacillus paralicheniformis TaxID=1648923,UPI0011AB7F2A
UniRef100_UPI00068CE859/29-504,[subseq from] spore germination protein,,,,,1,Paenibacillus chondroitinus TaxID=59842,UPI00068CE859
UniRef100_UPI00069008EB/8-482,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. FSL H7-0357 TaxID=1536774,UPI00069008EB
UniRef100_UPI00099589F9/33-503,[subseq from] spore germination protein,,,,,1,Bacillus mycoides TaxID=1405,UPI00099589F9
UniRef100_A0A1R1AM10/6-473,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. FSL A5-0031 TaxID=1920420,A0A1R1AM10_9BACL
UniRef100_A0A3A6PH42/14-490,[subseq from] Spore germination protein,,,,,1,Paenibacillus pinisoli TaxID=1276110,A0A3A6PH42_9BACL
UniRef100_A0A2C4RJP2/2-462,[subseq from] Spore germination protein,,,,,1,Bacillus sp. AFS043905 TaxID=2033504,A0A2C4RJP2_9BACI
UniRef100_UPI001247BB4A/35-504,[subseq from] spore germination protein,,,,,1,Bacillus methanolicus TaxID=1471,UPI001247BB4A
UniRef100_A0A1H7QFZ4/83-568,[subseq from] Spore germination protein,,,,,2,Paenibacillus sp. OK003 TaxID=1884380,A0A1H7QFZ4_9BACL
UniRef100_UPI000F87489B/4-484,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI000F87489B
UniRef100_UPI000BF69FE5/33-502,[subseq from] spore germination protein,,,,,1,Bacillus cereus group TaxID=86661,UPI000BF69FE5
UniRef100_A0A229UUT0/28-507,[subseq from] Spore germination protein,,,,,1,Paenibacillus rigui TaxID=554312,A0A229UUT0_9BACL
UniRef100_A0A1R0WRA7/93-574,[subseq from] Spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,A0A1R0WRA7_9BACL
UniRef100_UPI00117FD528/95-576,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00117FD528
UniRef100_UPI0011158935/95-576,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI0011158935
UniRef100_UPI0011158C1C/95-576,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI0011158C1C
UniRef100_A0A1B2DL77/20-485,[subseq from] Spore gernimation protein,,,,,2,Paenibacillus sp. BIHB4019 TaxID=1870819,A0A1B2DL77_9BACL
UniRef100_A0A090ZP11/7-483,[subseq from] GerA spore germination family protein,,,,,2,Paenibacillus TaxID=44249,A0A090ZP11_PAEMA
UniRef100_A0A268BUW8/56-534,[subseq from] Uncharacterized protein,,,,,1,Terribacillus sp. 7520-G TaxID=2025389,A0A268BUW8_9BACI
UniRef100_A0A074LG67/35-510,[subseq from] Spore gernimation protein KA,,,,,1,Paenibacillus polymyxa TaxID=1406,A0A074LG67_PAEPO
UniRef100_A0A2B2N2W9/33-502,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A2B2N2W9_BACCE
UniRef100_UPI000BF51F04/33-502,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000BF51F04
UniRef100_A0A1R0YGH2/8-482,[subseq from] Spore germination protein,,,,,2,Paenibacillus borealis TaxID=160799,A0A1R0YGH2_9BACL
UniRef100_UPI000694DC8B/27-506,[subseq from] spore germination protein,,,,,1,Paenibacillus camerounensis TaxID=1243663,UPI000694DC8B
UniRef100_A0A198A5R7/9-488,[subseq from] Spore gernimation protein KA,,,,,1,Paenibacillus oryzisoli TaxID=1850517,A0A198A5R7_9BACL
UniRef100_UPI00048D4401/30-512,[subseq from] spore germination protein,,,,,1,Bacillus sp. J13 TaxID=935835,UPI00048D4401
UniRef100_UPI0006907BCB/48-526,[subseq from] spore germination protein,,,,,1,Thermoanaerosceptrum fracticalcis TaxID=1712410,UPI0006907BCB
UniRef100_UPI000BA14278/2-476,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. VTT E-133291 TaxID=1986223,UPI000BA14278
UniRef100_UPI0006846081/11-493,[subseq from] spore germination protein,,,,,1,Alkaliphilus transvaalensis TaxID=114628,UPI0006846081
UniRef100_A0A2B9C3W3/33-502,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A2B9C3W3_BACCE
UniRef100_UPI0011A843AD/29-512,[subseq from] spore germination protein,,,,,1,Paenibacillus ihbetae TaxID=1870820,UPI0011A843AD
UniRef100_A0A1R1E552/23-495,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus rhizosphaerae TaxID=297318,A0A1R1E552_9BACL
UniRef100_A0A4Z0GJH8/27-498,[subseq from] Spore germination protein,,,,,1,Sporolactobacillus shoreae TaxID=1465501,A0A4Z0GJH8_9BACL
UniRef100_G4HJP8/29-512,[subseq from] GerA spore germination protein,,,,,1,Paenibacillus lactis 154 TaxID=743719,G4HJP8_9BACL
UniRef100_A0A3M7TWD1/23-502,[subseq from] Spore germination protein,,,,,1,Bacillus sp. KQ-3 TaxID=2483800,A0A3M7TWD1_9BACI
UniRef100_UPI000B9844AE/33-516,[subseq from] spore germination protein,,,,,1,Petroclostridium xylanilyticum TaxID=1792311,UPI000B9844AE
UniRef100_UPI00096F82E5/74-551,[subseq from] spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,UPI00096F82E5
UniRef100_A0A5D4SMR8/31-510,[subseq from] Spore germination protein,,,,,1,Bacillus horikoshii TaxID=79883,A0A5D4SMR8_9BACI
UniRef100_A0A1R0W625/79-565,[subseq from] Spore germination protein,,,,,2,Paenibacillus sp. FSL H7-0326 TaxID=1921144,A0A1R0W625_9BACL
UniRef100_UPI00069449F9/28-506,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. FSL R7-0331 TaxID=1536773,UPI00069449F9
UniRef100_A0A089K2H7/13-482,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus sp. FSL R5-0912 TaxID=1536771,A0A089K2H7_9BACL
UniRef100_UPI000994C173/26-509,[subseq from] spore germination protein,,,,,1,Bacillus alkalinitrilicus TaxID=427920,UPI000994C173
UniRef100_UPI0005E8183A/35-507,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI0005E8183A
UniRef100_A0A2B9PLA4/33-502,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A2B9PLA4_BACCE
UniRef100_A0A1D8GQ84/12-491,[subseq from] Uncharacterized protein,,,,,1,Geosporobacter ferrireducens TaxID=1424294,A0A1D8GQ84_9CLOT
UniRef100_A0A132TXU9/25-501,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus riograndensis TaxID=483937,A0A132TXU9_9BACL
UniRef100_A0A516QU57/33-503,[subseq from] Spore germination protein,,,,,1,Bacillus sp. BD59S TaxID=2499213,A0A516QU57_9BACI
UniRef100_UPI00058A4AF2/72-557,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI00058A4AF2
UniRef100_UPI001145C4E6/14-477,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI001145C4E6
UniRef100_UPI0004712219/72-557,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI0004712219
UniRef100_UPI000BFC016B/14-480,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000BFC016B
UniRef100_UPI00077C4682/72-557,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI00077C4682
UniRef100_C2XLV9/34-502,[subseq from] GerA spore germination protein,,,,,1,Bacillus cereus F65185 TaxID=526989,C2XLV9_BACCE
UniRef100_C0ZL46/28-498,[subseq from] Spore germination protein,,,,,1,Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599) TaxID=358681,C0ZL46_BREBN
UniRef100_A0A1V4VQ10/41-522,[subseq from] Spore germination protein B1,,,,,1,Pelotomaculum sp. PtaB.Bin104 TaxID=1811693,A0A1V4VQ10_9FIRM
UniRef100_A0A1R0X451/74-551,[subseq from] Spore germination protein,,,,,1,Paenibacillus odorifer TaxID=189426,A0A1R0X451_9BACL
UniRef100_A0A4Y3PDG1/29-497,[subseq from] Spore germination protein,,,,,2,Brevibacillus TaxID=55080,A0A4Y3PDG1_BREPA
UniRef100_UPI0009F70E96/32-511,[subseq from] spore germination protein,,,,,1,Geosporobacter ferrireducens TaxID=1424294,UPI0009F70E96
UniRef100_A0A2V5K882/2-461,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. DXL2 TaxID=2211139,A0A2V5K882_9BACL
UniRef100_A0A1G9NFQ4/25-501,[subseq from] Spore germination protein KA,,,,,1,Paenibacillus jilunlii TaxID=682956,A0A1G9NFQ4_9BACL
UniRef100_A0A0Q9LAG4/24-502,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus sp. Soil522 TaxID=1736388,A0A0Q9LAG4_9BACL
UniRef100_A0A3S0R496/38-513,[subseq from] Spore germination protein,,,,,1,Lysinibacillus sp. SYSU K30002 TaxID=2498145,A0A3S0R496_9BACI
UniRef100_A0A431UT82/30-504,[subseq from] Spore germination protein,,,,,1,Lysinibacillus telephonicus TaxID=1714840,A0A431UT82_9BACI
UniRef100_W2E4K6/23-450,[subseq from] Spore germination protein KA,,,,,2,Paenibacillus larvae subsp. larvae TaxID=147375,W2E4K6_9BACL
UniRef100_W2E4K6/449-513,[subseq from] Spore germination protein KA,,,,,2,Paenibacillus larvae subsp. larvae TaxID=147375,W2E4K6_9BACL
UniRef100_A0A1V2MCA9/20-506,[subseq from] Uncharacterized protein,,,,,1,Epulopiscium sp. SCG-C07WGA-EpuloA2 TaxID=1712378,A0A1V2MCA9_9FIRM
UniRef100_UPI00036EA909/31-509,[subseq from] spore germination protein,,,,,1,Dehalobacter sp. FTH1 TaxID=1035308,UPI00036EA909
UniRef100_A0A1I1Z5B1/5-476,[subseq from] Spore germination protein,,,,,1,Paenibacillus algorifonticola TaxID=684063,A0A1I1Z5B1_9BACL
UniRef100_A0A3A1UMD7/19-500,[subseq from] Spore germination protein,,,,,1,Paenibacillus nanensis TaxID=393251,A0A3A1UMD7_9BACL
UniRef100_UPI0003697DAD/31-513,[subseq from] spore germination protein,,,,,1,Dehalobacter sp. FTH1 TaxID=1035308,UPI0003697DAD
UniRef100_A0A3G3K536/23-499,[subseq from] Spore germination protein,,,,,1,Cohnella sp. 18JY8-7 TaxID=2480923,A0A3G3K536_9BACL
UniRef100_UPI0005AA3714/16-497,[subseq from] spore germination protein,,,,,1,Bacillus dielmoensis TaxID=1347369,UPI0005AA3714
UniRef100_A0A1G8Z4V8/27-507,[subseq from] Spore germination protein KA,,,,,1,Natronincola ferrireducens TaxID=393762,A0A1G8Z4V8_9CLOT
UniRef100_UPI00073008AB/28-512,[subseq from] spore germination protein,,,,,1,Defluviitalea phaphyphila TaxID=1473580,UPI00073008AB
UniRef100_UPI000BF3208D/33-502,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000BF3208D
UniRef100_A0A0C2UK53/33-512,[subseq from] Spore gernimation protein GerA,,,,,1,Cohnella kolymensis TaxID=1590652,A0A0C2UK53_9BACL
UniRef100_A0A4U2YFN0/28-498,[subseq from] Spore germination protein,,,,,1,Brevibacillus sp. TGS2-1 TaxID=2570228,A0A4U2YFN0_9BACL
UniRef100_UPI00124CCA34/34-511,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. SYSU G01003 TaxID=2608684,UPI00124CCA34
UniRef100_UPI000B3B8BB5/57-541,[subseq from] spore germination protein,,,,,1,Paenibacillus apiarius TaxID=46240,UPI000B3B8BB5
UniRef100_A0A2B3TS02/33-502,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A2B3TS02_BACCE
UniRef100_A0A3A1V399/49-520,[subseq from] Spore germination protein,,,,,2,Paenibacillus nanensis TaxID=393251,A0A3A1V399_9BACL
UniRef100_UPI0004134515/36-519,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI0004134515
UniRef100_A0A268IRV8/33-508,[subseq from] Spore germination protein,,,,,1,Bacillus sp. 7894-2 TaxID=2021695,A0A268IRV8_9BACI
UniRef100_A0A4R7KAQ4/32-506,[subseq from] Spore germination protein KA,,,,,1,Fonticella tunisiensis TaxID=1096341,A0A4R7KAQ4_9CLOT
UniRef100_D5WWG0/33-501,[subseq from] GerA spore germination protein,,,,,1,Kyrpidia tusciae (strain DSM 2912 / NBRC 15312 / T2) TaxID=562970,D5WWG0_KYRT2
UniRef100_A0A4R5YWT0/57-540,[subseq from] Spore germination protein,,,,,1,Paenibacillus dendritiformis TaxID=130049,A0A4R5YWT0_9BACL
UniRef100_UPI000BDE6818/96-580,[subseq from] spore germination protein,,,,,2,cellular organisms TaxID=131567,UPI000BDE6818
UniRef100_A0A4R1ZPC5/31-497,[subseq from] Spore germination protein KA,,,,,1,Paenibacillus sp. BK033 TaxID=2512133,A0A4R1ZPC5_9BACL
UniRef100_UPI00093FDA6F/24-501,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. P32E TaxID=1349434,UPI00093FDA6F
UniRef100_A0A3S0A458/19-491,[subseq from] Spore germination protein,,,,,1,Paenibacillus whitsoniae TaxID=2496558,A0A3S0A458_9BACL
UniRef100_A0A0K2F3V2/72-554,[subseq from] Spore gernimation protein GerA,,,,,1,Paenibacillus peoriae TaxID=59893,A0A0K2F3V2_9BACL
UniRef100_A0A1S9UDN8/30-499,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A1S9UDN8_BACCE
UniRef100_A0A4R4CW57/31-513,[subseq from] Spore germination protein,,,,,1,Dehalobacter sp. 12DCB1 TaxID=2070364,A0A4R4CW57_9FIRM
UniRef100_UPI00099207AE/33-502,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI00099207AE
UniRef100_UPI0005C9C7EB/12-483,[subseq from] spore germination protein,,,,,1,Paenibacillus antibioticophila TaxID=1274374,UPI0005C9C7EB
UniRef100_A0A4R1ZWI2/9-483,[subseq from] Spore germination protein KA,,,,,1,Paenibacillus sp. BK033 TaxID=2512133,A0A4R1ZWI2_9BACL
UniRef100_UPI0004087317/24-501,[subseq from] spore germination protein,,,,,1,Bacillus aurantiacus TaxID=254410,UPI0004087317
UniRef100_UPI000BFD54D0/33-502,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000BFD54D0
UniRef100_UPI0002E6BE9A/25-501,[subseq from] spore germination protein,,,,,1,Paenibacillus sonchi TaxID=373687,UPI0002E6BE9A
UniRef100_A0A357M8B8/2-467,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. TaxID=58172,A0A357M8B8_PAESP
UniRef100_J7IWF0/43-525,"[subseq from] Spore germination protein, GerA family",,,,,2,Desulfosporosinus TaxID=79206,J7IWF0_DESMD
UniRef100_A0A4U2PM45/4-484,[subseq from] Spore germination protein,,,,,3,Paenibacillus TaxID=44249,A0A4U2PM45_PAEPO
UniRef100_A0A0G8CLT8/14-479,[subseq from] Uncharacterized protein,,,,,1,Bacillus wiedmannii TaxID=1890302,A0A0G8CLT8_9BACI
UniRef100_A0A1S2LHK7/24-499,[subseq from] Spore germination protein,,,,,1,Anaerobacillus arseniciselenatis TaxID=85682,A0A1S2LHK7_9BACI
UniRef100_A0A2A8WZM1/33-502,[subseq from] Spore germination protein,,,,,2,Bacillus cereus TaxID=1396,A0A2A8WZM1_BACCE
UniRef100_UPI000CCBED98/32-500,[subseq from] spore germination protein,,,,,1,Brevibacillus reuszeri TaxID=54915,UPI000CCBED98
UniRef100_A0A3M8DG35/3-471,[subseq from] Spore germination protein,,,,,1,Brevibacillus fluminis TaxID=511487,A0A3M8DG35_9BACL
UniRef100_A0A1R1CTK8/2-524,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. FSL H8-0259 TaxID=1920423,A0A1R1CTK8_9BACL
UniRef100_UPI0007BFC971/47-513,[subseq from] spore germination protein,,,,,1,[Brevibacterium] frigoritolerans TaxID=450367,UPI0007BFC971
UniRef100_UPI0002792F24/33-503,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI0002792F24
UniRef100_UPI000736E4BD/35-510,[subseq from] spore germination protein,,,,,1,Paenibacillus TaxID=44249,UPI000736E4BD
UniRef100_UPI000992BE85/34-499,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000992BE85
UniRef100_A0A3P3U909/38-511,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. KCOM 3021 TaxID=2490856,A0A3P3U909_9BACL
UniRef100_UPI001042B16E/28-494,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. BK736 TaxID=2512154,UPI001042B16E
UniRef100_UPI00046E8E23/72-554,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI00046E8E23
UniRef100_A0A328W4C7/31-511,[subseq from] Spore germination protein,,,,,1,Paenibacillus lautus TaxID=1401,A0A328W4C7_PAELA
UniRef100_Q67MK2/50-526,[subseq from] Spore germination protein KA,,,,,1,Symbiobacterium thermophilum (strain T / IAM 14863) TaxID=292459,Q67MK2_SYMTH
UniRef100_A0A1V4HMP0/28-504,[subseq from] Spore gernimation protein KA,,,,,1,Paenibacillus ferrarius TaxID=1469647,A0A1V4HMP0_9BACL
UniRef100_UPI000DA60CF8/48-515,[subseq from] spore germination protein,,,,,1,Paenibacillus bouchesdurhonensis TaxID=1870990,UPI000DA60CF8
UniRef100_A0A1G9QB71/2-485,[subseq from] Spore germination protein,,,,,1,Paenibacillus jilunlii TaxID=682956,A0A1G9QB71_9BACL
UniRef100_E3EGM4/72-557,[subseq from] Spore gernimation protein GerA,,,,,4,Paenibacillus TaxID=44249,E3EGM4_PAEPS
UniRef100_UPI0007E9D427/72-557,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI0007E9D427
UniRef100_UPI000737CB8F/72-557,[subseq from] spore germination protein,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI000737CB8F
UniRef100_UPI000A77F549/72-557,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. Mc5Re-14 TaxID=1030529,UPI000A77F549
UniRef100_A0A4R3CWT4/34-500,[subseq from] Spore germination protein,,,,,1,Paenibacillus sp. BK736 TaxID=2512154,A0A4R3CWT4_9BACL
UniRef100_A0A506QGB4/33-503,[subseq from] Spore germination protein,,,,,1,Bacillus bacterium TaxID=2053512,A0A506QGB4_9BACI
UniRef100_UPI0011D155E6/54-530,[subseq from] spore germination protein,,,,,1,Symbiobacterium thermophilum TaxID=2734,UPI0011D155E6
